Series Name,Series Code,Country Name,Country Code,1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.3600001335144,5.05000019073486,5.11999988555908,4.90000009536743,4.78000020980835,4.84000015258789,4.90999984741211,4.84999990463257,4.92999982833862,4.8600001335144,4.75,4.38000011444092,3.91000008583069,3.74000000953674,3.57999992370605,3.41000008583069,3.3199999332428,3.30999994277954,3.23000001907349,3.23000001907349,2.8199999332428,2.79999995231628,2.61999988555908,2.79999995231628,2.64000010490417,2.61999988555908,2.59999990463257,2.61999988555908,2.55999994277954,..,..
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Bangladesh,BGD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,69.5100021362305,68.9000015258789,68.120002746582,67.2200012207031,66.0299987792969,64.629997253418,64.8600006103516,64.9300003051758,64.9400024414063,64.8099975585938,62.3899993896484,59.9000015258789,57.189998626709,54.2999992370605,51.1699981689453,48.0800018310547,47.8499984741211,47.6699981689453,47.5299987792969,47.310001373291,46.5499992370605,45.7599983215332,45.0099983215332,44.2700004577637,43.4599990844727,42.6599998474121,40.5999984741211,39.3899993896484,38.2999992370605,..,..
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Bhutan,BTN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,69.8499984741211,69.6399993896484,69.4499969482422,69.1999969482422,68.9300003051758,68.5299987792969,68.2200012207031,67.9199981689453,67.4599990844727,66.7799987792969,66.0599975585938,65.3000030517578,64.6800003051758,64.0100021362305,63.3199996948242,62.7999992370605,62.2299995422363,61.7299995422363,60.7799987792969,59.5999984741211,60.1500015258789,58.3499984741211,56.3400001525879,56.6500015258789,58,57.2200012207031,56.5200004577637,56.1199989318848,55.7799987792969,..,..
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Cambodia,KHM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,78.129997253418,77.7600021362305,77.6900024414063,78.8300018310547,78.370002746582,77.75,77.3000030517578,76.75,75.379997253418,73.4800033569336,68.9300003051758,67.25,65.9899978637695,63.8699989318848,62.0299987792969,60.0800018310547,58.1300010681152,58.1100006103516,58.0400009155273,57.310001373291,56.5499992370605,53.2099990844727,49.5200004577637,46,42.4700012207031,37.5400009155273,38.2099990844727,36.3800010681152,34.5299987792969,..,..
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,China,CHN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59.7000007629395,58.5,56.4000015258789,54.2999992370605,52.2000007629395,50.5,49.9000015258789,49.7999992370605,50.0999984741211,50.0099983215332,50.0099983215332,50.0099983215332,49.0999984741211,46.9000015258789,44.7999992370605,42.5999984741211,40.7999992370605,39.5999984741211,38.0999984741211,36.7000007629395,34.7999992370605,33.5999984741211,31.3999996185303,29.5,28.5900001525879,27.7000007629395,26.9799995422363,26.0699996948242,25.3299999237061,..,..
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.810000002384186,0.689999997615814,0.639999985694885,0.620000004768372,0.569999992847443,0.400000005960464,0.330000013113022,0.300000011920929,0.300000011920929,0.28999999165535,0.219999998807907,0.280000001192093,0.219999998807907,0.259999990463257,0.259999990463257,0.239999994635582,0.180000007152557,0.239999994635582,0.239999994635582,0.230000004172325,0.219999998807907,0.209999993443489,0.209999993443489,0.200000002980232,0.189999997615814,0.189999997615814,0.180000007152557,0.170000001788139,0.170000001788139,..,..
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,India,IND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,63.3199996948242,62.9900016784668,62.6599998474121,62.1800003051758,61.7599983215332,61.3499984741211,61.1199989318848,60.7200012207031,60.0900001525879,59.6500015258789,59.0999984741211,58.5999984741211,57.7599983215332,56.7799987792969,56,55.0800018310547,54.1100006103516,53.5099983215332,52.5,51.5200004577637,49.2599983215332,47,46.5,45.8899993896484,45.2599983215332,44.560001373291,43.9300003051758,43.3300018310547,42.5999984741211,..,..
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Indonesia,IDN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,55.5099983215332,55.2000007629395,52.1100006103516,47.7900009155273,43.9799995422363,43.4199981689453,43.0900001525879,44.9099998474121,45.2200012207031,45.2799987792969,43.7700004577637,44.3400001525879,46.3800010681152,43.3300018310547,44,42.060001373291,41.2599983215332,41.0999984741211,40.4500007629395,39.1300010681152,37.189998626709,35.9300003051758,34.9799995422363,34.2799987792969,33.0400009155273,31.8199996948242,30.7900009155273,29.6299991607666,28.5,..,..
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Japan,JPN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.73000001907349,6.42000007629395,5.96999979019165,5.80999994277954,5.69999980926514,5.51999998092651,5.36999988555908,5.30000019073486,5.21000003814697,5.09000015258789,4.90999984741211,4.71999979019165,4.6399998664856,4.55999994277954,4.46000003814697,4.3899998664856,4.30999994277954,4.25,4.21000003814697,4.07000017166138,3.97000002861023,3.86999988555908,3.75,3.69000005722046,3.63000011444092,3.5,3.44000005722046,3.49000000953674,3.38000011444092,..,..
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48.0499992370605,48.5999984741211,49.0400009155273,49.3699989318848,49.8400001525879,50.2200012207031,50.8699989318848,50.9900016784668,50.3400001525879,50.2200012207031,49.7000007629395,49.439998626709,49.1100006103516,48.7299995422363,48.1599998474121,48.1199989318848,48.0299987792969,47.5,47.3300018310547,47.0900001525879,46.7299995422363,46.3199996948242,45.9199981689453,45.5099983215332,45.2700004577637,44.6399993896484,44.5900001525879,44.5400009155273,43.8199996948242,..,..
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,"Korea, Rep.",KOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.6099996566772,14.0299997329712,13.4799995422363,12.5600004196167,11.7700004577637,11.1400003433228,10.7700004577637,12.0200004577637,11.3400001525879,10.6000003814697,9.96000003814697,9.32999992370605,8.8100004196167,8.39999961853027,7.96000003814697,7.65000009536743,7.30000019073486,7.1399998664856,7.01000022888184,6.59999990463257,6.36999988555908,6.13000011444092,6.76000022888184,5.57999992370605,5.23000001907349,4.94000005722046,4.92000007629395,5,5.1399998664856,..,..
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Lao PDR,LAO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,86.8199996948242,86.6500015258789,86.3399963378906,85.9599990844727,85.4100036621094,84.6699981689453,84.0999984741211,83.2799987792969,82.620002746582,81.870002746582,81.0500030517578,80.3000030517578,79.370002746582,78.3000030517578,77.2099990844727,76.4800033569336,75.0599975585938,73.7900009155273,72.6600036621094,71.4599990844727,70.3099975585938,69.0400009155273,67.7699966430664,66.6999969482422,65.5800018310547,64.7099990844727,63.5800018310547,62.3699989318848,61.439998626709,..,..
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.46000000834465,0.449999988079071,0.439999997615814,0.430000007152557,0.419999986886978,0.419999986886978,0.409999996423721,0.400000005960464,0.400000005960464,0.400000005960464,0.400000005960464,0.400000005960464,0.400000005960464,0.400000005960464,0.400000005960464,0.400000005960464,0.400000005960464,0.400000005960464,0.400000005960464,0.400000005960464,0.400000005960464,0.400000005960464,0.400000005960464,0.400000005960464,0.400000005960464,0.400000005960464,0.400000005960464,0.400000005960464,0.400000005960464,..,..
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Malaysia,MYS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.4899997711182,21.7900009155273,21.1100006103516,20.5599994659424,19.9699993133545,19.3600006103516,17.2900009155273,18.7999992370605,18.3700008392334,18.3600006103516,15.1300001144409,14.9300003051758,14.2700004577637,14.5600004196167,14.6400003433228,14.6300001144409,14.7299995422363,13.960000038147,13.5,13.3000001907349,11.8800001144409,13.2600002288818,12.6899995803833,12.5900001525879,12.4700002670288,11.3699998855591,11.289999961853,10.6300001144409,10.2799997329712,..,..
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Maldives,MDV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.7600002288818,21.5799999237061,21.3999996185303,21.1399993896484,20.8700008392334,20.5300006866455,20.1000003814697,19.6800003051758,19.2800006866455,18.9599990844727,18.9899997711182,18.5,17.7900009155273,17.2199993133545,17.2299995422363,16.1800003051758,15.4200000762939,14.6099996566772,14.0200004577637,13.210000038147,12.4300003051758,11.8199996948242,11.1099996566772,10.4099998474121,9.82999992370605,9.23999977111816,8.96000003814697,8.60999965667725,8.31999969482422,..,..
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Mongolia,MNG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44.0999984741211,44.6199989318848,44.75,44.7000007629395,46.1399993896484,46.5299987792969,48.9500007629395,49.7400016784668,49.4900016784668,48.6399993896484,48.3499984741211,44.9500007629395,46.7000007629395,40.1699981689453,39.8800010681152,38.7599983215332,41.5800018310547,40.5900001525879,40.0099983215332,33.5299987792969,33.0299987792969,35.0200004577637,29.8199996948242,27.9799995422363,28.4500007629395,30.3600006103516,28.7800006866455,26.6599998474121,25.3199996948242,..,..
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Myanmar,MMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70.0500030517578,69.0599975585938,68.8899993896484,68.6800003051758,66.6500015258789,65.1399993896484,63.3499984741211,62.7599983215332,62.3499984741211,61.0999984741211,60.4900016784668,59.3400001525879,57.8300018310547,56.8499984741211,56.0999984741211,55.1300010681152,54.7000007629395,53.8899993896484,53.2900009155273,53.1399993896484,52.7999992370605,52.5999984741211,52.4000015258789,52.2000007629395,51.689998626709,51.2000007629395,50.6199989318848,48.1699981689453,48.8499984741211,..,..
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Nepal,NPL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82.3300018310547,82.0999984741211,81.75,81.1500015258789,80.5199966430664,79.6800003051758,78.6600036621094,77.5199966430664,76.1100006103516,75.25,74.5899963378906,74.1900024414063,73.6100006103516,73.0800018310547,72.6399993896484,72.2099990844727,71.7799987792969,71.129997253418,70.6100006103516,70.0400009155273,69.5400009155273,68.8600006103516,68.2399978637695,67.4800033569336,66.9300003051758,66.6600036621094,65.8099975585938,65.0800018310547,64.379997253418,..,..
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,New Zealand,NZL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.9899997711182,10.8100004196167,10.6199998855591,10.3699998855591,9.77999973297119,9.19999980926514,8.64000034332275,8.53999996185303,9.42000007629395,8.71000003814697,9.13000011444092,8.81999969482422,7.86999988555908,7.32000017166138,6.90999984741211,6.96999979019165,6.92000007629395,6.65000009536743,6.48999977111816,6.73999977111816,6.90999984741211,6.75,6.44999980926514,6.25,6.1399998664856,6.6100001335144,6.34000015258789,5.90999984741211,5.84000015258789,..,..
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Pakistan,PAK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44.810001373291,44.5499992370605,44.4599990844727,44.2999992370605,44.0499992370605,43.7599983215332,43.7000007629395,43.5299987792969,43.2700004577637,43.0099983215332,42.75,42.5099983215332,42.0900001525879,42.5699996948242,43.0699996948242,43.3899993896484,43.6399993896484,44.7000007629395,43.310001373291,43.3899993896484,43.4900016784668,42.8899993896484,42.2400016784668,42.2299995422363,41.0099983215332,42.2700004577637,39.8600006103516,37.4199981689453,36.9199981689453,..,..
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Philippines,PHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44.9099998474121,45.2700004577637,45.689998626709,45.0900001525879,43.4099998474121,42.8400001525879,39.5099983215332,37.8899993896484,38.8400001525879,37.1100006103516,37.0299987792969,37,36.4199981689453,35.9700012207031,35.3899993896484,34.810001373291,34.2200012207031,34.0299987792969,33.7599983215332,32.9199981689453,32.6800003051758,32.1599998474121,31.0499992370605,30.4200000762939,29.1900005340576,26.8999996185303,25.4400005340576,24.2900009155273,22.8600006103516,..,..
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Singapore,SGP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.280000001192093,0.319999992847443,0.239999994635582,0.300000011920929,0.239999994635582,0.189999997615814,0.180000007152557,0.180000007152557,0.170000001788139,0.159999996423721,0.150000005960464,0.150000005960464,0.140000000596046,0.140000000596046,0.129999995231628,0.129999995231628,0.119999997317791,0.119999997317791,0.109999999403954,0.109999999403954,0.109999999403954,0.100000001490116,0.100000001490116,0.0900000035762787,0.0799999982118607,0.0599999986588955,0.0599999986588955,0.0599999986588955,0.0299999993294477,..,..
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Sri Lanka,LKA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,42.8400001525879,45.0099983215332,40.6500015258789,43.9199981689453,39.5699996948242,36.4799995422363,38.7099990844727,42.6599998474121,41.9500007629395,41.0200004577637,40.7599983215332,40,39.1500015258789,38.2799987792969,37.3300018310547,36.2200012207031,35.2599983215332,34.3300018310547,33.4900016784668,31.8199996948242,31.4200000762939,30.9899997711182,30.2199993133545,28.8700008392334,28.6599998474121,27.1000003814697,26.0699996948242,25.5,24.9799995422363,..,..
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Thailand,THA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60.3300018310547,60.9099998474121,56.7700004577637,55.9900016784668,51.9799995422363,50.060001373291,50.3499984741211,51.2700004577637,48.5200004577637,48.7900009155273,46.0400009155273,43.8499984741211,41.6399993896484,39.2900009155273,38.6800003051758,39.7799987792969,39.5299987792969,39.75,38.9900016784668,38.25,41.0099983215332,42.1399993896484,41.75,33.439998626709,32.2799987792969,31.1599998474121,31.4599990844727,32.1399993896484,31.4300003051758,..,..
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Vietnam,VNM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70.879997253418,69.8099975585938,68.7799987792969,67.8199996948242,66.9700012207031,66.3099975585938,65.2799987792969,64.7699966430664,64.9899978637695,65.25,63.9900016784668,62.0400009155273,59.6800003051758,57.9000015258789,54.8300018310547,51.6699981689453,49.2799987792969,48.6199989318848,47.5499992370605,48.7099990844727,48.310001373291,47.3699989318848,46.810001373291,46.3400001525879,44.0200004577637,41.8699989318848,40.1599998474121,38.7000007629395,37.2200012207031,..,..
"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,Afghanistan,AFG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76.379997253418,76.4100036621094,76.7600021362305,76.3399963378906,76.6500015258789,77.0500030517578,77.4100036621094,77.75,78.1900024414063,78.7900009155273,79.6399993896484,78.7200012207031,78.3899993896484,78.9599990844727,78.0899963378906,77.6399993896484,76.379997253418,76.1600036621094,74.2200012207031,72.9000015258789,72.4100036621094,70.9499969482422,69.9899978637695,69.1800003051758,68.5999984741211,67.5599975585938,66.2200012207031,65.7699966430664,64.9599990844727,..,..
"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.84999990463257,3.60999989509583,3.61999988555908,3.51999998092651,3.49000000953674,3.39000010490417,3.47000002861023,3.45000004768372,3.5,3.4300000667572,3.45000004768372,3.02999997138977,2.61999988555908,2.6800000667572,2.45000004768372,2.35999989509583,2.26999998092651,2.22000002861023,2.22000002861023,2.27999997138977,1.88999998569489,1.91999995708466,1.66999995708466,1.83000004291534,1.85000002384186,1.67999994754791,1.64999997615814,1.67999994754791,1.71000003814697,..,..
